,SubjectID,StimulusType,response,RT
420,2,1,1,288
421,2,1,1,254
422,2,1,1,287
423,2,0,0,0
424,2,1,1,287
425,2,0,0,0
426,2,0,0,0
427,2,1,1,304
428,2,1,1,288
429,2,1,1,288
430,2,1,1,289
431,2,1,1,323
432,2,1,1,306
433,2,1,1,322
434,2,1,1,321
435,2,1,1,306
436,2,1,1,304
437,2,1,1,288
438,2,1,1,255
439,2,0,0,0
440,2,1,1,407
441,2,1,1,322
442,2,1,1,304
443,2,1,1,288
444,2,1,1,305
445,2,0,0,0
446,2,1,1,306
447,2,1,1,289
448,2,1,1,271
449,2,1,1,288
450,2,1,1,322
451,2,1,1,305
452,2,1,1,289
453,2,1,1,323
454,2,0,0,0
455,2,0,0,0
456,2,1,1,305
457,2,1,1,254
458,2,1,1,288
459,2,0,0,0
460,2,1,1,356
461,2,1,1,289
462,2,1,1,340
463,2,1,1,320
464,2,1,1,288
465,2,1,1,289
466,2,0,0,0
467,2,1,1,356
468,2,1,1,288
469,2,1,1,288
470,2,1,1,339
471,2,0,0,0
472,2,1,1,287
473,2,1,1,254
474,2,1,1,305
475,2,0,0,0
476,2,0,0,0
477,2,1,1,305
478,2,0,0,0
479,2,1,1,288
480,2,0,0,0
481,2,1,1,305
482,2,1,1,340
483,2,1,1,304
484,2,1,1,338
485,2,0,0,0
486,2,0,0,0
487,2,0,0,0
488,2,1,1,356
489,2,1,1,338
490,2,1,1,271
491,2,1,1,272
492,2,1,1,304
493,2,1,1,288
494,2,1,1,323
495,2,1,1,287
496,2,0,0,0
497,2,1,1,271
498,2,0,0,0
499,2,0,1,271
500,3,1,1,390
501,3,1,1,373
502,3,0,0,0
503,3,1,1,390
504,3,1,1,352
505,3,1,1,304
506,3,1,1,289
507,3,1,1,305
508,3,1,1,322
509,3,0,0,0
510,3,0,0,0
511,3,1,1,373
512,3,1,1,339
513,3,1,1,322
514,3,1,1,321
515,3,0,0,0
516,3,1,1,458
517,3,1,1,304
518,3,1,1,339
519,3,1,1,288
520,3,1,1,305
521,3,1,1,321
522,3,1,1,372
523,3,1,1,305
524,3,0,0,0
525,3,1,1,387
526,3,1,1,356
527,3,1,1,288
528,3,1,1,270
529,3,1,1,287
530,3,1,1,288
531,3,1,1,288
532,3,0,0,0
533,3,0,0,0
534,3,0,0,0
535,3,0,0,0
536,3,1,1,305
537,3,1,1,306
538,3,1,1,339
539,3,1,1,339
540,3,1,1,339
541,3,1,1,322
542,3,1,1,339
543,3,0,0,0
544,3,1,1,389
545,3,1,1,287
546,3,0,0,0
547,3,0,0,0
548,3,1,1,270
549,3,1,1,269
550,3,1,1,289
551,3,1,1,269
552,3,1,1,254
553,3,1,1,271
554,3,1,1,305
555,3,1,1,237
556,3,1,1,289
557,3,1,1,271
558,3,1,1,236
559,3,1,1,288
560,3,1,1,289
561,3,1,1,255
562,3,0,0,0
563,3,1,1,339
564,3,0,0,0
565,3,0,0,0
566,3,1,1,322
567,3,1,1,288
568,3,1,1,271
569,3,1,1,254
570,3,1,1,237
571,3,1,1,118
572,3,1,1,187
573,3,1,1,220
574,3,1,1,237
575,3,0,1,254
576,3,1,1,405
577,3,1,1,322
578,3,1,1,339
579,3,1,1,322
580,3,0,0,0
581,3,0,0,0
582,3,1,1,289
583,3,0,0,0
584,3,1,1,320
585,3,1,1,305
586,3,1,1,323
587,3,1,1,271
588,3,1,1,324
589,3,1,1,304
590,3,1,1,255
591,3,1,1,220
592,3,0,1,254
593,3,1,1,407
594,3,1,1,490
595,3,1,1,390
596,3,1,1,289
597,3,1,1,406
598,3,1,1,407
599,3,1,1,356
